University,University-Country,Exchange-Course-Code,Exchange-Course-Title,HKU-Course-Code,HKU-Course-Title
Aalto University,Finland,37E01500,Project Management and Consulting Practice,IIMT3603,Project management
Aalto University,Finland,MNGT-E2009,International Strategy,STRA4702,Global Corporate Strategy
Aalto University,Finland,28E35700,Alternative investments,FINA3325,Alternative investments
Aalto University,Finland,MARK-C2022,Contemporary Marketing Issues Reading Package,MKTGxxxx,Elective (Advanced Level)
Aalto University,Finland,Maa-20.3401,Corporate real estate management,FINAxxxx,Elective
Aalto University,Finland,CS-C3130,Information Security,COMP3355,Cyber security
Aalto University,Finland,CE-E4850,Computer Vision D,COMP3317,Computer Vision
Aalto University,Finland,28C00450,Derivatives and Fixed Income,FINA2322,Derivatives
Aalto University,Finland,MARK-E1047,Digital Marketing: Technological Innovation in Service,MKTG3524,Digital marketing 
Aalto University,Finland,23E48000,Consumer Psychology,MKTG3501,Consumer Behavior
Aalto University,Finland,28C00500,Capstone: Valuation,FINA3326,Equity valuation and investment management
Aalto University,Finland,CS-C3100,Computer Graphics,COMP3271,Computer Graphics
Aalto University,Finland,ECON-C4210,Econometrics II,ECON3284,Causal Inference
Aalto University,Finland,51E00100,Business Ethics,BUSI2814,Business Ethics
Aalto University,Finland,23E24000,Brand Management,MKTG3512,Brand Management
Aalto University,Finland,CS-E4800,Artificial Intelligence D,COMP3270,Artificial Intelligence
Aalto University,Finland,CIV-E1020,Mechanics of beam and frame structures,CIVL2112,Structural analysis
Aalto University,Finland,CS-E4340,CryptographyD,COMP3357,Cryptography
Aalto University,Finland,CIV-E1030,Fundamentals of Structural Design,CIVL2113,Structural design
Aalto University,Finland,CIV-E1040,Construction management,CIVL3103,Construction project management
Aalto University,Finland,CIV-E1050,Heat and Mass Transfer in Buildings,CivEXXXX,Discipline elective course in BEng(CivE) programme
Aalto University,Finland,CIV-E2030,Experimental Methods in Building Materials,CivEXXXX,Discipline elective course in BEng(CivE) programme
Aalto University,Finland,CIV-E4050,Prestressed and Precast Concrete Structures D,CIVL3112,Prestressed concrete structures
Aalto University,Finland,CIV-E4060,Steel Structures,CIVL3116,Steel structures
Aalto University,Finland,CS-C3150,Software engineering,COMP3297,Software engineering
Aalto University,Finland,ECON-C4110,Econometrics I,ECON2280,Introductory Econometrics
Aalto University,Finland,FIN-E0309,Entrepreneurial Finance,FINA3317,Entrepreneurial Finance
Aalto University,Finland,CS-E4800,Artificial intelligence,COMP3270,Artificial intelligence
Aalto University,Finland,TU-E4030,Entrepreneurial finance,FINAxxxx,Elective
Aalto University,Finland,CS-C3150,Software Engineering,IIMT3602,Information Systems Analysis And Design
Aalto University,Finland,CS-E4840,Information Visualization,CompScXXXX,Discipline elective course in BEng(CompSc) programme
Aalto University,Finland,21E00034,Strategy Process,STRA4701,Strategic Management
Aalto University,Finland,CS-C3150,Software Engineering,COMP3297,Software Engineering
Aalto University,Finland,PHYS-C1380,Multi-disciplinary energy perspectives,MECH4409,Energy conversion systems
Aalto University,Finland,CS-C3240,Machine Learning,COMP3314,Machine Learning
Aalto University,Finland,ELEC-E8403,Converter Techniques,ELEC3413,Power electronics
Aalto University,Finland,GEO-E1020,Geotechnics,CIVL3108,Foundation engineering
Aalto University,Finland,GEO-E1040,Rock Excavation,CIVL3133,Ground improvement
Aalto University,Finland,GEO-E2020,Numerical Methods in Geotechnics,CIVL3129,Numerical analysis in geotechnical engineering
Aalto University,Finland,LC-5711,Swedish for International Students 1A,ELECTIVE,Elective course in BEng(ME) programme
Aalto University,Finland,LC-7007,Survival Finnish for Exchange Students,ELECTIVE,Elective course in BEng(CivE) programme
Aalto University,Finland,LC-7009,Get to know Finland,ELECTIVE,Elective course in BEng(CivE) programme
Aalto University,Finland,MAA-C2005,Geometric Models in Engineering,ELECTIVE,Elective course in BEng(CivE) programme
Aalto University,Finland,"MEC-E4001
MEC-E6001
MEC-E7002",Winter Navigation,ELECTIVE,Elective course in BEng(CivE) programme
Aalto University,Finland,,Engineering Metals and Alloys D,MECH4414,Materials for engineering applications
Aalto University,Finland,,Manufacturing Methods I,MECH3427,Design and manufacture
Aalto University,Finland,PHYS-A0130,Electromagnetism (TFM),ELEC3247,Engineering electromagnetism
Aalto University,Finland,R010Z,Water and Wastewater Engineering,CIVL3121,Water resources engineering
Aalto University,Finland,T-61.5010,,CSEL0008,Computer Science Elective
Aalto University,Finland,WAT-E2180,Biological Treatment of Water and Waste,CIVL3111,Wastewater treatment
Aalto University,Finland,YYT-C3001,Management of environmental data and information,CivEXXXX,Discipline elective course in BEng(CivE) programme
Aalto University,Finland,T-110.5130,,CSEL0002,Computer Science Elective
Aalto University,Finland,SPT-E1021,Foundations of Mobility Systems,CIVL2111,Transportation Engineering
Aalto University,Finland,CIV-E1030,Fundamentals of Structural Design,CivEXXXX,Discipline elective course in BEng(CivE) programme
Aalto University,Finland,SPT-E1010,Land Use Planning Systems D,ELECTIVE,Elective course in BEng(CivE) programme
Aalto University,Finland,LC-7003,Survival Finnish Online,ELECTIVE,Elective course in BEng(CivE) programme
Aalto University,Finland,CHEM-C2340 + CHEM-E1130,Industrial Biomass Processes + Catalysis,CHEM3142,Chemical process industries and analysis
Aalto University,Finland,CHEM-E8105,Enzymatic and Biomimetic Catalysis,CHEM4444,Chemical Biology
Aalto University,Finland,CS-C3140,Operating systems,COMP3230,Principles of operating systems
Aalto University,Finland,T-61.5070,,CSIS0317,Elective
Aalto University,Finland,T-76.3601,,CSIS0297,Elective
Aalto University,Finland,T-106.5400,,CSEL0009,Computer Science Elective
Aalto University,Finland,EEN-E4003,Ventilation and Air Conditioning Systems,MECH3429,Air conditioning and refrigeration
Aalto University,Finland,CS-E5370,Law in Digital Society,COMP3311,Legal aspects of computing
Aalto University,Finland,T-106.5300,,CSEL0006,Computer Science Elective
Aalto University,Finland,CS-E5480,Digital Ethics D,NCSE0001,Elective
Aalto University,Finland,T-76.5150,,CSEL0003,Computer Science Elective
Aalto University,Finland,CS-A1153,Databases,COMP3278,Introduction to database management systems
Aalto University,Finland,T-79.4101,,CSEL0007,Computer Science Elective
Aalto University,Finland,T-79.5105,Answer Set Programming,CSEL0003,Computer Science Elective
Aalto University,Finland,T-61.5060,Algorithmic Methods of Data Mining,CSEL0001,Computer Science Elective
Aalto University,Finland,CS-E4600,Algorithmic Methods of Data Mining,CSEL0001,Computer Science Elective
Aalto University,Finland,CS-E4320,Cryptography and Data Security,COMP3327,Computer and network security
Aalto University,Finland,T-61.3050,Machine Learning: Basic Principles,COMP3314,Machine Learning
Aalto University,Finland,CS-E3210,Machine Learning: Basic Principles,COMP3314,Machine Learning
Aalto University,Finland,T-79.4202,Principles of Algorithmic Techniques,COMP3250,Design and analysis of algorithms
Aalto University,Finland,CS-E3190,Principles of Algorithmic Techniques,COMP3250,Design and analysis of algorithms
Aalto University,Finland,CS-E4840,Information Visualization,CSEL0001,Computer Science Elective
Aalto University,Finland,CS-E5370,Law in Digital Society,COMP3311,Legal aspects of computing
Aalto University,Finland,CS-C3150,Software Engineering,COMP3297,Software Engineering
Aalto University,Finland,T-79.4502,Cryptography and Data Security,COMP3327,Computer and network security
Aalto University,Finland,COE-C2003,Basic course on fluid mechanics,CIVL2103,Fluid mechanics
Aalto University,Finland,CS-E433001,Special Course in Information Security D: Malware analysis a,CSEL0003,Computer Science Elective
Aalto University,Finland,T-61.5130,Machine Learning and Neural Networks,COMP3314,Machine Learning
Aalto University,Finland,CS-E4350,Security Engineering D,CSEL0002,Computer Science Elective
Aalto University,Finland,CS-E4580,Programming Parallel Computers D,CSEL0001,Computer Science Elective
Aalto University,Finland,ELEC-C7420,Basic principles in networking,COMP3234,Computer and communication networks
Aalto University,Finland,CS-E4800,Artificial Intelligence D,COMP3270,Artificial intelligence
Aalto University,Finland,CS-C3240,Machine Learning D,COMP3314,Machine Learning
Aalto University,Finland,CS-C3170,Web Software Development,CSEL0001,Computer Science Elective
Aalto University,Finland,CS-C3140,Operating Systems,COMP3230,Principles of operating systems
Aalto University,Finland,CS-E4800,Artificial Intelligence,COMP3270,Artificial intelligence
Aalto University,Finland,CS-E3190,Principles of Algorithmic Techniques D,COMP3251,Algorithm design 
Aalto University,Finland,CS-E4500,Advanced Course in Algorithms,COMP3250,Design and analysis of algorithms
Aalto University,Finland,CS-C1000,Introduction to Artificial Intelligence,COMP3270,Artificial intelligence
Aarhus University,Denmark,460151U018,Marketing Management,MKTG2501,Introduction to marketing
Aarhus University,Denmark,4620710006,International marketing,BUSI0022,International marketing
Aarhus University,Denmark,4620710064,Marketing management,,Elective
Aarhus University,Denmark,461201U008,Managerial Economics,ECON2216,Industrial Organization
Aarhus University,Denmark,460141U031,Management accounting,ACCT2105,Introduction to management accounting
Aarhus University,Denmark,410131U023,Macroeconomics,ECON1002,Introduction to economics II
Aarhus University,Denmark,460161U046,Mergers and acquisitions,FINAxxxx,Elective
Aarhus University,Denmark,,Introduction to empirical economics,ECON2280,Introductory econometrics (mutually exclusive courses: STAT3614 and STAT3907)
Aarhus University,Denmark,460182U010,Marketing Theory,MKTG3531,Strategic Marketing Management
Aarhus University,Denmark,27485,International corporate finance,FINA0105,International financial management
Aarhus University,Denmark,460131U011,Strategy,BUSI0009,Business policy
Aarhus University,Denmark,460161U081,Organisational design,MGMT3405,Organisational behaviour
Aarhus University,Denmark,460161U047,Behavioural finance,FINA3381,Behavioral finance
Aarhus University,Denmark,136191U004,Sustainability and environmental communication,STRA1702,Sustainability 101: Introduction Course for Sustainable Development
Aarhus University,Denmark,460161U033,Sustainable Economics,ECONxxxx,Elective (Advanced Level)
Aarhus University,Denmark,430161U004,Econometrics,ECON2280,Introductory econometrics (mutually exclusive courses: STAT3614 and STAT3907)
Aarhus University,Denmark,460181U008,Investments,FINA2320,Investments and portfolio analysis (mutually exclusive courses: STAT3609 and STAT3952)
Aarhus University,Denmark,460141U032,Business Economics,ECONxxxx,Elective (Introductory Level)
Aarhus University,Denmark,460151U030,Operations management,IIMT3635,Operations Management
Aarhus University,Denmark,4621010021,English language proficiency and UK society,,Elective
Aarhus University,Denmark,-,Danish Perspectives,HISTxxxx,-
Aarhus University,Denmark,4621010060,Trade and international economics,ECON0301,Theory of international trade
Aarhus University,Denmark,31839,Project evaluation,ECONxxxx,Elective (cannot take ECON0104 later)
Aarhus University,Denmark,460161U082,Behavioral economics: a study on how we really act,ECONxxxx,Elective
Aarhus University,Denmark,31521,Accounting,,Elective
Aarhus University,Denmark,27405,Introduction to Japanese society and culture,,Elective
Aarhus University,Denmark,BTCCCP-01,"Cross cultural cooperation, project work and English language",ELECTIVE,Elective course in BEng(CivE) programme
Aarhus University,Denmark,460151U069,International marketing,MKTG3523,Global marketing
Aarhus University,Denmark,BTFPM2-01,"Project, water supply engineering",ELECTIVE,Elective course in BEng(CivE) programme
Aarhus University,Denmark,25517,Strategic management and organization,BUSI0009,Business policy
Aarhus University,Denmark,460201U016,Moral Psychology & Business Ethics,BUSI2814,Business Ethics
Aarhus University,Denmark,BTFMWS-01,Water supply,CIVL3121,Water resources engineering
Aarhus University,Denmark,-,The Afterlife of the Viking Age,HISTxxxx,-
Aarhus University,Denmark,-,"Literature in English 3: Voices, Conflicts and Identities",ENGLxxxx,-
Aarhus University,Denmark,-,Language in Use: Semantics and Pragmatics,LINGxxxx,-
Aarhus University,Denmark,-,"History, Memory, and Culture in Central Europe",HISTxxxx,-
Aarhus University,Denmark,460201U017,Introduction to Innovation Management in the Market Economy,IIMTxxxx,Elective (Advanced Level)
Aarhus University,Denmark,460141U017,The economics of strategic decision making,ECON0106,Games and decisions
Aarhus University,Denmark,461211U003,2432: Game Theory and International Trade,ECON2214,Games and decisions
Aarhus University,Denmark,460201U026,Warehouse Management,IIMT3681,Supply Chain Management
Aarhus University,Denmark,461131U031,3611: Programming in Quantitative Economics,IIMTxxxx,Elective (Advanced Level)
Aarhus University,Denmark,4620710030,Business English,,Elective
Aarhus University,Denmark,460161U06,Sustainable production and consumption,ECONxxxx,Elective
Aarhus University,Denmark,,Contemporary Themes in International Business,STRA3702,International business environment
Aarhus University,Denmark,11339,Aspects of Denmark,,Elective
Aarhus University,Denmark,BTFSOC-01,Soil contamination,CIVL3134,Environmental geotechnology
Aarhus University,Denmark,460161U082,Behavioural economics: a study on how we really act,ECON2214,Games and decisions (mutually exclusive course: STRA3709)
Aarhus University,Denmark,46131U011,Strategy,STRA4701,Strategic management
Aarhus University,Denmark,460121U029,Service marketing,BUSI0038,Services marketing
Aarhus University,Denmark,460161U085,Social marketing,,Elective
Aarhus University,Denmark,4620710038,International corporate finance,FINAxxxx,Elective
Aarhus University,Denmark,460161U012,Philosophy of Science,,Elective
Aarhus University,Denmark,4620710133,International management,BUSI0032,Multinational corporation
Aarhus University,Denmark,4620310038,Organisational behavior,BUSI1005,Organizational behaviour
Aarhus University,Denmark,31171,Financial accounting,,Elective
Aarhus University,Denmark,460191U014,Frontiers of Strategy,STRA4701,Strategic Management
Aarhus University,Denmark,460181U001,Human Resource Management,MGMT3434,Human resources: Theory and Practice
Aarhus University,Denmark,460192U010,IS Development and Implementation in a Business Context,IIMT4601,Information Systems Project Management
Aarhus University,Denmark,4621010056,Industrial economics,ECON2216,Industrial organization
Aarhus University,Denmark,29281,Industrial marketing,,Elective
Aarhus University,Denmark,-,Atrocity Stories and Images: Human Rights in a Changing World,ENGLxxxx,-
Aarhus University,Denmark,406151U027,Business development with IS,IIMT2601,Management information systems
Aarhus University,Denmark,4621010048,Finance II,,Elective
Aarhus University,Denmark,460161U075,International labour markets,ECON2232,Economics of human resources
Aarhus University,Denmark,460192U007,Project Management: A Practitioner's Approach,IIMT3603,Project Management
Aarhus University,Denmark,4620810005,Doing business in English speaking markets,,Elective
Aarhus University,Denmark,460221U004,Creativity at Work,MGMTxxxx,Elective
Aarhus University,Denmark,4620710079,International labour markets,ECONxxxx,Elective
Aarhus University,Denmark,40131U063,EU gender mainstreaming,SOCI2012,Gender and society
Aarhus University,Denmark,410141U050,Communication in a management perspective,,Elective
Aarhus University,Denmark,4621010021,English language proficiency and UK society,,Elective
Aarhus University,Denmark,460141U030,Operations management,IIMT3635,Operations management
Aarhus University,Denmark,460151U014,Macroeconomics,ECON1220,Introductory macroeconomics
Aarhus University,Denmark,31837,Sustainable economics,,Elective
Aarhus University,Denmark,460141U033,Quantitative research methods,ECON1280,Analysis of economic data
Aarhus University,Denmark,4622010041,Project evaluation and sustainbility,ECON3505,Project evaluation
Aarhus University,Denmark,460151U032,Finance,FINA1310,Corporate finance
Aarhus University,Denmark,4621010039,Sustainable economics,ECONxxxx,Elective
Aarhus University,Denmark,410161U015,Project management,IIMT3603,Project management
Aarhus University,Denmark,25643,Intercultural communication,,Elective
Aarhus University,Denmark,460161U069,International Marketing,MKTG3523,Global Marketing
Aarhus University,Denmark,27405,An introduction to Japanese society and culture,,Elective
Aarhus University,Denmark,460141E147,International Marketing,MKTG3523,Global Marketing
Aarhus University,Denmark,4621010039,Sustainable economics,,Elective
Aarhus University,Denmark,4621010021,English language proficiency and UK society,,Elective
Aarhus University,Denmark,4620710079,International labour market,,Elective
Akita International University,Japan,PHY100,Introduction to Physics,NCSE0005,Elective
Akita International University,Japan,CHM100,Introduction to Chemistry,NCSE0006,Elective
Akita International University,Japan,JAS115,Traditional Japanese Arts I: Tea Ceremony,NCSE0007,Elective
Akita International University,Japan,SOC365,Chinese Society Today,SOCI2003,Contemporary Chinese society
Akita International University,Japan,ECN324,History of economic thought,ECON0107,History of economic thought
Akita International University,Japan,-,Financial Accounting,ACCT1101,Introduction to financial accounting
Akita International University,Japan,INF260,Information Science,CSEL0001,Computer Science Elective
Akita International University,Japan,JAS380-1_S,Akita Rural Studies,NCSE0002,Elective
Akita International University,Japan,MAT340,Poetry of Programming,COMP3258,Functional programming
Akita International University,Japan,MAT245,Poetry of programming,COMP3258,Functional programming
Akita International University,Japan,ECN435,East Asia Political Economy,POLI3012,East Asian political economy
Akita International University,Japan,PLS367,Politics and Society in Southeast Asia,TGCR9000,Global Citizenship for Social Sciences
Akita International University,Japan,ECN367,Open macroeconomics,ECON2253,International macroeconomics
Akita International University,Japan,JAS217,History of Modern Japan,TGCR9000,Global Citizenship for Social Sciences
Akita International University,Japan,ECN312,Financial Accounting,ACCT1101,Introduction to financial accounting
Akita International University,Japan,ECN365-1_S,European politics and economy,ECONxxxx,Elective
Akita International University,Japan,JPL402,Higher intermediate Japanese 402,JAPNxxxx,Advanced level core course
Akita International University,Japan,ECN316,Quantitative Method for Marketing,MKTG3502,Marketing Research
Akita International University,Japan,ECN315,Japanese finance and practices under globalization,FINAxxxx,Elective
Akita International University,Japan,JPL206-1_S,Upper Elementary Japanese 206,NCSE0001,Elective
Akita International University,Japan,CCS220,Machine learning and big data,COMP3114,Machine learning
Akita International University,Japan,ECN323,"Money, banking and international finance",ECON0201,Money & banking
Akita International University,Japan,ECN350,Organizational behavior and game theory,ECONxxxx,Elective
Akita International University,Japan,ECN343-1,Japanese business culture,,Elective
Akita International University,Japan,JAS130,KADO: flower arrangement (A/F),,Elective
Akita International University,Japan,ECN311,Principles of Marketing,MKTG2501,Introduction to Marketing
Akita International University,Japan,-,Statistics,STAT1603,Introductory statistics
Akita International University,Japan,ECN315,Japanese finance and practices under globalization (J),FINAxxxx,Elective
Akita International University,Japan,HUM-140-1,Japanese traditional performing arts,,Elective
Akita International University,Japan,-,Pronunciation,JAPNxxxx,-
Akita International University,Japan,JAS130,Kado: flower arrangement,,Elective
Akita International University,Japan,ECN321,Industrial organization,ECON2216,Industrial organization
Akita International University,Japan,ECN302,"Management of Knowledge, Information and Technology",IIMT2601,Management information systems
Akita International University,Japan,ECN329,Marketing,BUSI1004,Marketing
Akita International University,Japan,ECN320-1_F,International Trade,ECON2252,Theory of international trade
Akita International University,Japan,ECN320,International political economy,ECONxxxx,Elective
Akita International University,Japan,JAS250,Introduction to Japanese society,JAPN2083,Contemporary Japanese society and culture
Akita International University,Japan,JPN300-2,Intermediate Japanese,,Elective
Akita International University,Japan,ECN-304,International business,STRA3702,International business
Akita International University,Japan,JPL309,Intermediate Japanese 309,JAPN3099,Japanese language III (Part 2)
Akita International University,Japan,JPL305,Intermediate Japanese 305,JAPNxxxx,Advanced level core course
Akita International University,Japan,JPL301,Intermediate Japanese 301,JAPN2088,Japanese language II (Part. 1)
Akita International University,Japan,JPN300-2,Intermediate Japanese 300,,Elective
Akita International University,Japan,JPL300,Intermediate Japanese,JAPNxxxx,Advanced level core course
Akita International University,Japan,CHM100-1_S,Introduction to Chemistry,NCSE0003,Elective
Akita International University,Japan,CCS220-1_S,Machine Learning and Big Data,NCSE0004,Elective
Akita International University,Japan,CCS220,Machine Learning and Big Data,COMP3314,Machine Learning
Akita International University,Japan,JPL305-2_S,Intermediate Japanese 305,NCSE0008,Elective
Akita International University,Japan,-,Corporate Finance,FINA1310,Corporate finance
Akita International University,Japan,ECN435,East Asia political economy,ECONxxxx,Elective
Akita International University,Japan,-,Community Development,JAPNxxxx,-
Akita International University,Japan,-,Asian Philosophy,PHILxxxx,-
Akita International University,Japan,ECN322,Economics of globalization,ECONxxxx,Elective
Akita International University,Japan,-,Advanced Japanese II,JAPNxxxx,-
Akita International University,Japan,JPL/N206,Upper Elementary Japanese 206,ELECTIVE,Elective course in BEng(CompSc) programme
Akita International University,Japan,-,A Basic Introduction to Communicating in Japanese,JAPNxxxx,-
Akita International University,Japan,ECN325,Economic development,ECON2262,Economic development
Akita International University,Japan,-,History of Modern Japan,JAPNxxxx,-
Akita International University,Japan,ECN435-1,East Asia political economy,ECONxxxx,Elective
Akita International University,Japan,ECN330-1_F,Corporate Finance,FINA1310,Corporate finance
Akita International University,Japan,ECN333,Contemporary Japanese economy,ECONxxxx,Elective
Akita International University,Japan,ECN317,Consumer behaviour,MKTG3501,Consumer behaviour
Akita International University,Japan,CCS120,Computer literacy (TLR),,Elective
Akita International University,Japan,-,"""Japanese Practice"" + ""Pronunciation""",JAPN2061,Japanese for effective communication
Akita International University,Japan,DEM-210,Demography,,Elective
Akita International University,Japan,SOC-395,Chinese economy,ECON2262,Economic development
Akita International University,Japan,MAT150,College algebra,,Elective
Akita International University,Japan,PLS425,Japan-China Relations,TPOL9000,Unmapped advanced course for Politics and Public Administration
Akita International University,Japan,ECN420-1_F,Behavioral Finance,FINA3381,Behavioral finance
Akita International University,Japan,-,Intermediate Japanese 300,JAPN2088,Japanese language II (Part 1)
Akita International University,Japan,-,Intermediate Japanese 305,JAPN2099,Japanese language II (Part 2)
Akita International University,Japan,-,Intermediate Japanese II Practice,JAPNxxxx,-
Akita International University,Japan,-,Introduction to Japanese Society,JAPNxxxx,-
Akita International University,Japan,ECN305-1,Principles of macroeconomics,ECON1002,Introduction to economics II
Akita International University,Japan,ECN-369,Economics of public sector,ECON2223,Public finance
Akita International University,Japan,-,Principles of Microeconomics,ECON1210,Introductory Microeconomics
Akita International University,Japan,PHY100,Introduction to Physics,ELECTIVE,Elective course in BEng(CompSc) programme
Akita International University,Japan,MAT240,Mathematics Behind the Technological Society,ELECTIVE,Elective course in BEng(CivE) programme
Akita International University,Japan,JPL/N305,Intermediate Japanese 305,ELECTIVE,Elective course in BEng(CompSc) programme
Akita International University,Japan,JAS250,Introduction to Japanese Society,ELECTIVE,Elective course in BEng(CivE) programme
Akita International University,Japan,CHM100,Introduction to Chemistry,ELECTIVE,Elective course in BEng(CompSc) programme
Akita International University,Japan,-,Advanced Japanese 507,JAPNxxxx,-
Akita International University,Japan,JPL461 + JPL333,Pronunciation + Japanese practice,JAPNxxxx,Elective
Akita International University,Japan,JAS380,Akita Rural Studies,ELECTIVE,Elective course in BEng(CompSc) programme
Akita International University,Japan,ECN325,Economic development,ECON0501,Economic development
Akita International University,Japan,ECN315,Japanese finance and practices under globalization,FINAxxxx,Elective
Akita International University,Japan,JPL201,Elementary Japanese 201,JAPN2099,Japanese language II (Part 2)
Akita International University,Japan,ECN210,Principles of Microeconomics,ECON1210,Introductory microeconomics
Akita International University,Japan,JPL361 + JPL333,Pronunciation + Japanese practice,JAPN2061,Japanese for effective communication
Akita International University,Japan,JPN101,Elementary Japanese 101,JAPN1088,Japanese language I (Part 1)
Akita International University,Japan,ECN338-1,Time series econometrics,ECON2280,Introductory econometrics (mutually exclusive courses: STAT3614 and STAT39070
Akita International University,Japan,ECN395,US business and economic policy,ECONxxxx,Elective
Akita International University,Japan,ECN395-1,US business and economy policy,ECONxxxx,Elective
Akita International University,Japan,PHY100-1_S,Introduction to Physics,NCSE0006,Elective
Albert-Ludwigs-University Freiburg,Germany,,Introduction to Anglo-American Law,TFSS9001,Unmapped introductory course for Social Sciences
Albert-Ludwigs-University Freiburg,Germany,,Introduction to German Law,TFSS9001,Unmapped introductory course for Social Sciences
Albert-Ludwigs-University Freiburg,Germany,ENTR 420 + BCOM410,"Gamification for entrepreneurs + 
Negotiations and Influencing",,Elective
Albert-Ludwigs-University Freiburg,Germany,05LE02V-SS1557,Enabling fictions of the 21st century,,English course for English studies (advanced level)
Albert-Ludwigs-University Freiburg,Germany,SZ0301,German as a foreign language A1.1,GRMN1001,German I.1
Albert-Ludwigs-University Freiburg,Germany,,International Environmental Politics,TGCR9000,Global Citizenship for Social Sciences
Albert-Ludwigs-University Freiburg,Germany,,Here We Run Again ? America's Presidential Elections,TGCR9000,Global Citizenship for Social Sciences
Albert-Ludwigs-University Freiburg,Germany,,Comparative Regionalism,TGCR9000,Global Citizenship for Social Sciences
Albert-Ludwigs-University Freiburg,Germany,FIN70962,Financial instruments,FINAxxxx,Elective (advanced)
Albert-Ludwigs-University Freiburg,Germany,,"Building States, Nations or Peace ? justifying intervention or taking responsibility",TGCR9000,Global Citizenship for Social Sciences
Albert-Ludwigs-University Freiburg,Germany,,German Language Course II,GRMN3001,German III.1
Albert-Ludwigs-University Freiburg,Germany,,Deutsch-Sprachkurs B1,GRMN3001,German III.1
Albert-Ludwigs-University Freiburg,Germany,05LE02S-SS1520,Why we read novels and go to the moves,,English course for English studies (advanced level)
Albert-Ludwigs-University Freiburg,Germany,,"Germany Society, History and Culture",GRMN3002,German III.2
Albert-Ludwigs-University Freiburg,Germany,,German Politics,TPOL9000,Unmapped advanced course for Politics and Public Administration
Albert-Ludwigs-University Freiburg,Germany,,German language and culture,GRMN1001,German I.1
Albert-Ludwigs-University Freiburg,Germany,05LE02V-SS153,The Eighteenth-Century novel,,English course for English studies (advanced level)
Albert-Ludwigs-University Freiburg,Germany,05LE02S-SS1560,The visual text-how to read still and moving images,,English course for English studies (advanced level)
Albert-Ludwigs-University Freiburg,Germany,,German Grammar Course,GRMN2002,German II.2
